"data","preco","taxa"
2009-09-01,37.330002,-0.00532899028321307
2009-09-02,37.860001,0.0141976686741136
2009-09-03,37.77,-0.00237720543113546
2009-09-04,38.450001,0.0180037331215249
2009-09-08,39.279999,0.0215864233657626
2009-09-09,39.799999,0.0132382895427264
2009-09-10,40.169998,0.00929645752001149
2009-09-11,39.75,-0.0104555145857861
2009-09-14,39.860001,0.0027673207547169
2009-09-15,40.279999,0.0105368286368081
2009-09-16,41,0.0178749011389003
2009-09-17,41.049999,0.00121948780487804
2009-09-18,41.09,0.000974445821545665
2009-09-21,41.150002,0.00146025797030901
2009-09-22,41.330002,0.0043742403706323
2009-09-23,40.459999,-0.0210501562521095
2009-09-24,39.650002,-0.0200196989624247
2009-09-25,39.75,0.00252201752726266
2009-09-28,40.799999,0.0264150691823899
2009-09-29,40.84,0.000980416690696579
2009-09-30,40.849998,0.000244809010773652
2009-10-01,39.990002,-0.0210525346904546
2009-10-02,39.82,-0.00425111256558568
2009-10-05,39.970001,0.00376697639377205
2009-10-06,40.32,0.00875654218772716
2009-10-07,40.5,0.00446428571428571
2009-10-08,41.549999,0.0259259012345679
2009-10-09,41.599998,0.00120334539598905
2009-10-13,41.830002,0.00552894257350688
2009-10-14,42.450001,0.0148218735442566
2009-10-15,43.049999,0.0141342281711607
2009-10-16,42.799999,-0.00580720106404648
2009-10-19,43.98,0.0275701174665915
2009-10-20,43.200001,-0.0177353115052296
2009-10-21,43,-0.0046296526706099
2009-10-22,43.16,0.00372093023255806
2009-10-23,42.41,-0.0173772011121409
2009-10-26,42.599998,0.00448002829521346
2009-10-27,41.529999,-0.0251173485970587
2009-10-28,40.25,-0.0308210698488097
2009-10-29,41.799999,0.0385092919254658
2009-10-30,40.5,-0.0311004552894846
2009-11-03,41.049999,0.0135802222222222
2009-11-04,41.200001,0.003654129199857
2009-11-05,42.18,0.0237863829178062
2009-11-06,41.599998,-0.013750640113798
2009-11-09,42.700001,0.0264423810789607
2009-11-10,43.299999,0.0140514750807617
2009-11-11,43.599998,0.00692838353183333
2009-11-12,42.400002,-0.0275228452992131
2009-11-13,42.799999,0.00943389106443908
2009-11-16,43,0.00467292066992806
2009-11-17,44.150002,0.0267442325581395
2009-11-18,43.779999,-0.00838058852183074
2009-11-19,43.900002,0.0027410462023995
2009-11-23,44,0.00227785866615677
2009-11-24,44.279999,0.00636361363636356
2009-11-25,44.849998,0.0128726064334374
2009-11-26,43.599998,-0.0278706812874328
2009-11-27,44.23,0.0144495878187884
2009-11-30,44.110001,-0.00271306805335745
2009-12-01,45.099998,0.0224438217537107
2009-12-02,44.599998,-0.0110864749927483
2009-12-03,44.02,-0.0130044400450421
2009-12-04,43.130001,-0.0202180599727397
2009-12-07,43.27,0.00324597720273651
2009-12-08,42.099998,-0.0270395655188353
2009-12-09,42.189999,0.00213779107542953
2009-12-10,42.400002,0.00497755404070999
2009-12-11,42.099998,-0.00707556570398278
2009-12-14,41.720001,-0.00902605743591712
2009-12-15,42.130001,0.00982742066568974
2009-12-16,42.400002,0.00640875845220133
2009-12-17,41.41,-0.0233491026722122
2009-12-18,41.34,-0.00169041294373323
2009-12-21,40.200001,-0.0275761731978714
2009-12-22,41,0.0199004721417793
2009-12-23,41.150002,0.00365858536585367
2009-12-24,41.150002,0
2009-12-28,41.150002,0
2009-12-29,41.560001,0.00996352320954928
2010-01-04,41.650002,0.00216556780159849
2010-01-05,41.400002,-0.00600240067215363
2010-01-06,41.810001,0.00990335700949964
2010-01-07,41.560001,-0.00597943061517745
2010-01-08,41.25,-0.00745911916604621
2010-01-11,41.290001,0.00096972121212113
2010-01-12,40.77,-0.0125938723033694
2010-01-13,40.400002,-0.00907525141035081
2010-01-14,39.75,-0.0160891576193486
2010-01-15,39.990002,0.00603778616352194
2010-01-18,40.900002,0.0227556877841617
2010-01-19,40.669998,-0.00562356940716044
2010-01-20,39.549999,-0.02753870310001
2010-01-21,38.439999,-0.0280657402797911
2010-01-22,38.529999,0.00234131119514328
2010-01-26,37.84,-0.0179080980510795
2010-01-27,38,0.00422832980972507
2010-01-28,38.799999,0.0210526052631579
2010-01-29,38.220001,-0.0149484024471237
2010-02-01,38.32,0.00261640495509136
2010-02-02,38.299999,-0.000521946764091874
2010-02-03,38.290001,-0.000261044393238837
2010-02-04,36.450001,-0.0480543210223472
2010-02-05,35.799999,-0.0178327018427242
